datetime,open,high,low,close,volume
2022-12-13,8982.9,9001.25,8960.85,8996.3,0
2022-12-14,9035.2,9085.6,9026.75,9070.1,0
2022-12-15,9067.5,9086.75,8956.8,8982.1,0
2022-12-16,8937.0,8971.4,8824.6,8831.4,0
2022-12-19,8838.7,8898.75,8782.4,8890.7,0
2022-12-20,8871.9,8889.75,8776.65,8859.9,0
2022-12-21,8887.45,8931.05,8708.0,8738.6,0
2022-12-22,8782.25,8806.7,8625.3,8691.9,0
2022-12-23,8616.0,8638.1,8382.15,8400.35,0
2022-12-26,8394.5,8619.55,8336.0,8595.2,0
2022-12-27,8644.4,8689.85,8593.05,8678.3,0
2022-12-28,8669.35,8714.0,8624.65,8698.4,0
2022-12-29,8662.4,8723.05,8589.8,8697.5,0
2022-12-30,8750.4,8797.45,8735.15,8751.75,0
2023-01-02,8787.4,8830.6,8746.2,8821.8,0
2023-01-04,8849.55,8863.95,8713.5,8745.7,0
2023-01-05,8778.35,8818.0,8722.95,8808.6,0
2023-01-06,8817.7,8827.05,8717.1,8752.3,0
2023-01-09,8816.0,8841.75,8779.6,8826.95,0
2023-01-10,8836.55,8836.8,8734.2,8786.3,0
2023-01-11,8802.65,8829.05,8748.7,8785.4,0
2023-01-12,8816.4,8816.5,8709.35,8748.9,0
2023-01-13,8768.0,8769.45,8687.1,8747.4,0
2023-01-16,8766.45,8797.55,8694.6,8707.35,0
2023-01-17,8723.7,8728.4,8634.75,8695.65,0
2023-01-18,8715.5,8773.05,8700.5,8754.1,0
2023-01-19,8734.55,8762.75,8706.9,8755.35,0
2023-01-20,8763.75,8770.45,8677.5,8687.15,0
2023-01-23,8717.55,8797.2,8690.8,8788.5,0
2023-01-24,8801.95,8804.25,8720.9,8733.45,0
2023-01-25,8724.35,8724.35,8576.85,8604.1,0
2023-01-27,8629.25,8636.8,8374.55,8463.0,0
2023-01-30,8466.4,8563.85,8410.95,8476.95,0
2023-01-31,8511.55,8654.95,8473.05,8638.0,0
2023-02-01,8714.3,8801.6,8402.55,8554.7,0
2023-02-02,8528.55,8630.2,8489.25,8580.65,0
2023-02-03,8618.95,8632.8,8469.4,8604.05,0
2023-02-06,8611.6,8684.05,8601.85,8667.3,0
2023-02-07,8680.2,8692.85,8610.6,8659.5,0
2023-02-08,8672.25,8747.65,8639.8,8740.45,0
2023-02-09,8760.3,8778.75,8719.3,8758.55,0
2023-02-10,8733.1,8789.6,8708.3,8771.75,0
2023-02-13,8742.8,8756.3,8617.35,8629.5,0
2023-02-14,8637.7,8654.3,8564.1,8627.35,0
2023-02-15,8614.3,8698.2,8602.85,8688.85,0
2023-02-16,8723.15,8774.55,8707.4,8749.7,0
2023-02-17,8722.7,8732.4,8644.7,8658.85,0
2023-02-20,8680.85,8702.4,8614.0,8647.3,0
2023-02-21,8672.35,8675.5,8599.85,8609.95,0
2023-02-22,8580.05,8598.85,8491.1,8519.75,0
2023-02-23,8523.25,8531.3,8422.25,8507.45,0
2023-02-24,8531.85,8564.8,8463.95,8476.95,0
2023-02-27,8467.3,8468.7,8338.2,8418.0,0
2023-02-28,8444.4,8483.4,8426.45,8456.7,0
2023-03-01,8474.1,8575.5,8470.9,8567.7,0
2023-03-02,8567.1,8581.5,8533.85,8549.0,0
2023-03-03,8595.9,8640.0,8584.4,8623.75,0
2023-03-06,8660.25,8724.85,8658.5,8680.65,0
2023-03-08,8649.55,8753.25,8627.45,8745.1,0
2023-03-09,8768.3,8785.65,8679.35,8690.95,0
2023-03-10,8636.4,8636.4,8544.8,8627.95,0
2023-03-13,8625.85,8649.35,8433.05,8455.55,0
2023-03-14,8457.6,8472.0,8372.75,8423.5,0
2023-03-15,8493.95,8512.75,8397.2,8411.4,0
2023-03-16,8402.35,8483.8,8323.7,8455.05,0
2023-03-17,8519.6,8535.8,8445.6,8487.7,0
2023-03-20,8471.25,8487.85,8316.5,8392.2,0
2023-03-21,8422.6,8447.55,8382.65,8433.6,0
2023-03-22,8467.5,8490.8,8445.15,8451.7,0
2023-03-23,8435.5,8452.45,8390.2,8399.9,0
2023-03-24,8399.85,8402.95,8266.3,8283.75,0
2023-03-27,8278.85,8325.05,8243.75,8255.85,0
2023-03-28,8272.9,8283.95,8194.6,8231.1,0
2023-03-29,8225.2,8390.45,8225.05,8373.5,0
2023-03-31,8413.3,8490.9,8410.75,8466.8,0
2023-04-03,8513.3,8515.1,8465.4,8497.75,0
2023-04-05,8500.7,8501.45,8451.8,8495.55,0
2023-04-06,8490.35,8559.15,8466.7,8550.65,0
2023-04-10,8573.85,8591.5,8537.45,8581.95,0
2023-04-11,8606.05,8634.8,8570.1,8607.85,0
2023-04-12,8621.05,8661.25,8615.85,8646.4,0
2023-04-13,8671.75,8699.05,8626.45,8677.35,0
2023-04-17,8647.95,8707.85,8610.4,8699.2,0
2023-04-18,8723.15,8781.75,8705.8,8771.7,0
2023-04-19,8789.55,8805.25,8741.5,8753.45,0
2023-04-20,8773.65,8792.4,8752.45,8767.1,0
2023-04-21,8780.7,8782.15,8700.15,8731.3,0
2023-04-24,8743.1,8794.6,8721.95,8790.3,0
2023-04-25,8806.3,8846.4,8791.3,8815.1,0
2023-04-26,8800.5,8839.45,8770.85,8834.2,0
2023-04-27,8835.9,8874.9,8834.65,8865.15,0
2023-04-28,8878.85,8970.15,8861.4,8962.85,0
2023-05-02,9010.75,9080.7,8996.95,9062.2,0
2023-05-03,9046.65,9099.85,9032.15,9065.85,0
2023-05-04,9080.65,9132.15,9071.4,9122.9,0
2023-05-05,9130.45,9155.3,9027.25,9036.8,0
2023-05-08,9069.4,9156.25,9062.2,9149.15,0
2023-05-09,9174.25,9222.15,9132.6,9152.8,0
2023-05-10,9184.75,9184.75,9101.25,9158.0,0
2023-05-11,9191.85,9221.8,9169.1,9194.65,0
2023-05-12,9186.4,9194.6,9125.25,9149.6,0
2023-05-15,9162.0,9255.55,9133.95,9239.25,0
2023-05-16,9279.25,9331.6,9261.2,9269.7,0
2023-05-17,9271.15,9274.2,9171.7,9244.65,0
2023-05-18,9280.3,9287.2,9166.0,9176.55,0
2023-05-19,9199.15,9200.3,9095.05,9176.1,0
2023-05-22,9162.65,9241.25,9140.9,9235.9,0
2023-05-23,9255.75,9304.5,9247.9,9286.15,0
2023-05-24,9290.05,9319.05,9248.05,9267.6,0
2023-05-25,9264.8,9342.0,9254.95,9332.0,0
2023-05-26,9342.15,9435.3,9340.45,9428.6,0
2023-05-29,9468.6,9478.7,9419.9,9470.35,0
2023-05-30,9480.8,9514.95,9459.6,9506.4,0
2023-05-31,9496.85,9547.4,9485.65,9539.9,0
2023-06-01,9547.3,9603.4,9541.1,9559.5,0
2023-06-02,9590.25,9637.8,9587.0,9629.65,0
2023-06-05,9669.2,9684.9,9629.5,9638.15,0
2023-06-06,9643.3,9644.6,9571.65,9628.15,0
2023-06-07,9658.55,9710.25,9644.15,9704.75,0
2023-06-08,9723.95,9725.15,9599.4,9609.6,0
2023-06-09,9637.6,9650.05,9590.25,9598.85,0
2023-06-12,9628.45,9685.8,9592.55,9675.65,0
2023-06-13,9696.15,9801.3,9694.35,9795.5,0
2023-06-14,9825.8,9833.0,9793.4,9819.65,0
2023-06-15,9835.25,9864.3,9796.05,9803.35,0
2023-06-16,9831.75,9906.35,9817.35,9884.2,0
2023-06-19,9926.8,9950.25,9880.0,9891.55,0
2023-06-20,9900.0,9968.2,9871.55,9957.55,0
2023-06-21,10033.8,10081.3,10003.9,10032.4,0
2023-06-22,10047.5,10047.7,9872.75,9911.45,0
2023-06-23,9901.0,9905.4,9780.3,9807.25,0
2023-06-26,9809.4,9894.0,9762.65,9883.8,0
2023-06-27,9910.8,9957.55,9900.8,9945.1,0
2023-06-28,9994.0,10062.25,9966.0,10040.05,0
2023-06-30,10072.85,10133.25,10060.4,10126.85,0
2023-07-03,10189.75,10199.2,10126.0,10142.95,0
2023-07-04,10182.8,10184.5,10095.8,10119.6,0
2023-07-05,10137.05,10205.05,10113.45,10194.15,0
2023-07-06,10200.8,10271.9,10182.4,10267.4,0
2023-07-07,10255.75,10266.5,10117.9,10169.95,0
2023-07-10,10203.6,10203.95,10099.1,10141.85,0
2023-07-11,10173.2,10275.15,10169.1,10249.25,0
2023-07-12,10282.25,10306.05,10244.9,10286.0,0
2023-07-13,10321.6,10327.7,10161.45,10193.95,0
2023-07-14,10241.85,10356.25,10219.05,10352.4,0
2023-07-17,10382.75,10422.45,10362.25,10379.05,0
2023-07-18,10411.85,10415.05,10314.45,10373.6,0
2023-07-19,10396.5,10459.95,10385.2,10455.9,0
2023-07-20,10481.3,10483.2,10447.7,10477.3,0
2023-07-21,10428.8,10479.2,10412.65,10447.65,0
2023-07-24,10461.05,10522.25,10437.8,10449.75,0
2023-07-25,10515.1,10515.1,10428.75,10503.95,0
2023-07-26,10530.85,10585.6,10520.85,10566.45,0
2023-07-27,10615.35,10656.15,10583.2,10646.15,0
2023-07-28,10644.8,10694.65,10624.1,10687.0,0
2023-07-31,10704.2,10831.1,10690.65,10821.35,0
2023-08-01,10854.5,10864.0,10772.55,10792.95,0
2023-08-02,10781.65,10783.95,10548.9,10638.6,0
2023-08-03,10628.2,10696.35,10582.0,10662.9,0
2023-08-04,10705.8,10780.3,10666.2,10734.05,0
2023-08-07,10761.9,10795.05,10739.7,10786.8,0
2023-08-08,10818.85,10840.45,10709.15,10807.05,0
2023-08-09,10834.55,10865.65,10744.7,10864.45,0
2023-08-10,10875.0,10900.55,10803.3,10870.25,0
2023-08-11,10909.55,10909.55,10809.05,10811.35,0
2023-08-14,10805.9,10848.5,10674.65,10817.05,0
2023-08-16,10804.95,10851.55,10745.75,10838.2,0
2023-08-17,10858.25,10903.4,10839.55,10873.75,0
2023-08-18,10878.9,10895.8,10794.25,10810.65,0
2023-08-21,10847.3,10922.45,10820.1,10908.25,0
2023-08-22,10934.1,11014.55,10919.9,11008.9,0
2023-08-23,11038.4,11106.3,11027.35,11080.7,0
2023-08-24,11142.3,11185.4,11119.6,11124.9,0
2023-08-25,11098.9,11131.5,11003.9,11011.0,0
2023-08-28,11052.05,11092.65,11031.9,11070.3,0
2023-08-29,11105.85,11128.85,11086.1,11110.6,0
2023-08-30,11159.9,11235.05,11152.4,11206.3,0
2023-08-31,11249.5,11261.35,11140.35,11186.35,0
2023-09-01,11187.35,11274.75,11154.25,11260.6,0
2023-09-04,11310.35,11349.65,11260.6,11327.05,0
2023-09-05,11361.6,11448.7,11327.05,11437.65,0
2023-09-06,11467.15,11489.1,11418.85,11469.65,0
2023-09-07,11487.6,11530.7,11458.15,11520.8,0
2023-09-08,11559.25,11656.85,11458.15,11647.15,0
2023-09-11,11714.45,11736.15,11685.65,11725.65,0
2023-09-12,11789.95,11789.95,11371.5,11386.5,0
2023-09-13,11381.15,11463.1,11271.35,11454.95,0
2023-09-14,11508.05,11589.2,11497.05,11582.8,0
2023-09-15,11638.35,11654.1,11585.95,11635.9,0
2023-09-18,11652.5,11654.75,11579.5,11595.5,0
2023-09-20,11568.55,11648.55,11509.15,11594.7,0
2023-09-21,11577.3,11634.1,11473.15,11502.5,0
2023-09-22,11513.9,11570.25,11427.85,11494.9,0
2023-09-25,11513.3,11618.5,11414.1,11600.65,0
2023-09-26,11602.15,11639.45,11543.85,11554.7,0
2023-09-27,11574.95,11672.4,11544.4,11655.0,0
2023-09-28,11674.8,11680.65,11432.5,11453.65,0
2023-09-29,11529.25,11648.5,11497.75,11611.65,0
2023-10-03,11621.5,11635.0,11549.25,11607.6,0
2023-10-04,11578.15,11580.8,11350.85,11448.9,0
2023-10-05,11506.3,11551.95,11437.05,11453.9,0
2023-10-06,11505.4,11548.5,11474.6,11543.7,0
2023-10-09,11444.45,11459.75,11373.5,11415.65,0
2023-10-10,11464.0,11578.15,11459.35,11568.45,0
2023-10-11,11638.15,11685.65,11592.15,11607.55,0
2023-10-12,11653.8,11687.6,11623.85,11646.3,0
2023-10-13,11613.15,11684.5,11583.2,11626.7,0
2023-10-16,11646.8,11678.6,11598.3,11648.9,0
2023-10-17,11705.25,11714.05,11653.75,11672.65,0
2023-10-18,11688.1,11695.7,11529.9,11542.75,0
2023-10-19,11502.4,11553.05,11425.05,11537.85,0
2023-10-20,11503.65,11517.45,11321.5,11346.45,0
2023-10-23,11336.5,11373.75,11103.3,11140.35,0
2023-10-25,11172.9,11232.75,10982.35,11066.55,0
2023-10-26,10995.4,11006.3,10810.75,10893.0,0
2023-10-27,10962.3,11078.7,10962.2,11033.1,0
2023-10-30,11061.4,11066.8,10901.55,11022.1,0
2023-10-31,11075.55,11107.5,11015.0,11068.85,0
2023-11-01,11097.5,11104.3,11040.95,11049.05,0
2023-11-02,11131.65,11232.75,11129.15,11225.6,0
2023-11-03,11306.1,11329.75,11279.05,11311.35,0
2023-11-06,11381.35,11389.5,11352.05,11380.85,0
2023-11-07,11402.75,11411.05,11333.35,11403.1,0
2023-11-08,11463.5,11513.8,11455.65,11501.05,0
2023-11-09,11532.25,11593.55,11514.25,11554.55,0
2023-11-10,11550.75,11625.55,11481.55,11613.75,0
2023-11-12,11703.2,11710.0,11683.7,11691.15,0
2023-11-13,11682.3,11695.35,11620.6,11673.4,0
2023-11-15,11775.55,11789.45,11719.35,11774.95,0
2023-11-16,11789.9,11909.85,11772.45,11875.35,0
2023-11-17,11862.25,11938.55,11847.9,11905.45,0
2023-11-20,11931.9,11961.65,11901.5,11919.8,0
2023-11-21,11969.8,11990.75,11922.0,11954.55,0
2023-11-22,11976.25,12001.4,11881.0,11941.9,0
2023-11-23,11979.8,11993.65,11948.2,11960.35,0
2023-11-24,11987.3,11993.65,11937.8,11955.25,0
2023-11-28,11992.2,12041.0,11957.7,12031.6,0
2023-11-29,12081.15,12123.0,12069.6,12113.8,0
2023-11-30,12135.15,12239.65,12082.3,12200.6,0
2023-12-01,12281.45,12359.2,12265.45,12334.5,0
2023-12-04,12515.35,12519.6,12412.9,12464.45,0
2023-12-05,12515.95,12551.45,12366.1,12508.05,0
2023-12-06,12566.8,12600.8,12486.75,12549.4,0
2023-12-07,12570.7,12647.25,12494.5,12631.2,0
2023-12-08,12683.5,12711.85,12512.35,12624.2,0
2023-12-11,12650.55,12696.5,12622.6,12684.7,0
2023-12-12,12724.35,12748.5,12581.4,12650.35,0
2023-12-13,12694.9,12827.2,12657.7,12815.55,0
2023-12-14,12904.2,13023.35,12890.4,13000.7,0
2023-12-15,13066.5,13072.5,12996.9,13029.35,0
2023-12-18,13049.65,13081.8,12963.75,13039.1,0
2023-12-19,13063.65,13071.25,12905.4,12977.65,0
2023-12-20,13044.15,13117.0,12504.1,12560.0,0
2023-12-21,12459.4,12785.75,12385.9,12764.85,0
2023-12-22,12836.8,12881.1,12744.95,12838.2,0
2023-12-26,12877.2,12950.35,12827.55,12905.6,0
2023-12-27,12961.9,13016.9,12874.25,12946.5,0
2023-12-28,12995.15,13078.05,12947.95,13066.25,0
2023-12-29,13102.75,13162.2,13037.55,13144.95,0
2024-01-01,13185.8,13265.7,13147.9,13225.4,0
2024-01-02,13261.45,13271.4,13046.35,13198.35,0
2024-01-03,13207.95,13274.4,13108.55,13226.1,0
2024-01-05,13518.3,13533.15,13364.1,13461.55,0
2024-01-08,13492.2,13498.35,13277.1,13291.05,0
2024-01-09,13391.25,13436.85,13231.25,13253.05,0
2024-01-10,13270.7,13275.65,13105.85,13235.85,0
2024-01-11,13271.55,13327.4,13223.65,13271.65,0
2024-01-12,13345.6,13375.85,13281.95,13353.8,0
2024-01-15,13447.8,13494.9,13356.75,13477.55,0
2024-01-16,13502.95,13512.9,13289.4,13410.85,0
2024-01-17,13300.15,13411.15,13222.15,13236.95,0
2024-01-18,13228.3,13326.1,12932.35,13292.5,0
2024-01-19,13412.0,13487.4,13352.6,13477.2,0
2024-01-20,13564.45,13583.5,13460.05,13473.3,0
2024-01-23,13577.5,13577.5,12956.05,13049.05,0
2024-01-24,13102.5,13368.65,12984.3,13356.2,0
2024-01-25,13405.1,13411.95,13160.3,13240.0,0
2024-01-29,13293.6,13556.8,13268.55,13543.8,0
2024-01-30,13623.25,13649.35,13464.95,13476.35,0
2024-01-31,13479.25,13633.65,13450.3,13620.6,0
2024-02-01,13672.35,13672.35,13427.4,13529.35,0
2024-02-02,13625.2,13747.35,13614.2,13657.7,0
2024-02-05,13728.3,13799.45,13625.0,13700.05,0
2024-02-06,13775.6,13872.25,13678.15,13862.9,0
2024-02-07,13950.7,13970.85,13830.05,13930.8,0
2024-02-08,14061.3,14065.5,13917.65,13948.6,0
2024-02-09,13976.3,13979.0,13584.35,13840.9,0
2024-02-12,13896.2,13899.2,13541.5,13579.3,0
2024-02-13,13607.8,13658.75,13404.4,13638.45,0
2024-02-14,13510.75,13826.7,13450.4,13776.35,0
2024-02-15,13871.85,13941.0,13830.5,13914.4,0
2024-02-16,13979.55,14067.6,13931.55,14035.45,0
2024-02-19,14092.45,14092.5,14009.95,14022.25,0
2024-02-20,14001.2,14027.65,13922.4,13984.0,0
2024-02-21,14008.4,14033.55,13777.4,13813.55,0
2024-02-22,13867.85,13984.15,13702.55,13961.95,0
2024-02-23,14031.6,14141.0,14015.25,14062.2,0
2024-02-26,14069.35,14083.8,13856.55,13977.9,0
2024-02-27,13984.4,14063.75,13866.2,13931.95,0
2024-02-28,13956.85,13959.95,13581.45,13618.25,0
2024-02-29,13621.3,13782.45,13505.3,13745.85,0
2024-03-01,13799.85,13914.2,13795.8,13898.1,0
2024-03-02,13955.55,14028.85,13927.45,13976.95,0
2024-03-04,14008.0,14075.65,13936.7,14056.75,0
2024-03-05,14068.9,14096.2,13967.5,13989.05,0
2024-03-06,14009.9,14014.5,13706.2,13915.8,0
2024-03-07,13937.3,14008.9,13921.05,13948.4,0
2024-03-11,13983.2,13990.7,13853.05,13876.4,0
2024-03-12,13897.95,13931.8,13666.35,13719.3,0
2024-03-13,13752.1,13797.75,13091.95,13189.05,0
2024-03-14,13123.4,13435.1,13034.2,13407.2,0
2024-03-15,13392.55,13436.55,13131.75,13345.55,0
2024-03-18,13332.05,13364.35,13120.45,13201.15,0
2024-03-19,13202.3,13209.35,12962.7,12981.9,0
2024-03-20,13029.25,13086.0,12837.0,12975.15,0
2024-03-21,13099.35,13319.8,13097.95,13305.4,0
2024-03-22,13262.8,13357.75,13210.9,13329.95,0
2024-03-26,13296.55,13504.3,13293.9,13474.1,0
2024-03-27,13516.4,13553.5,13440.65,13460.05,0
2024-03-28,13541.5,13579.25,13450.05,13526.5,0
2024-04-01,13640.45,13786.65,13602.3,13772.6,0
2024-04-02,13824.15,13934.6,13744.7,13922.6,0
2024-04-03,13889.5,13988.25,13839.7,13955.85,0
2024-04-04,14061.15,14079.0,13925.1,13941.15,0
2024-04-05,13948.55,13988.3,13891.0,13978.35,0
2024-04-08,14056.5,14058.7,13822.3,13957.1,0
2024-04-09,14026.45,14054.65,13900.5,13941.6,0
2024-04-10,13984.75,14112.85,13969.0,14097.95,0
2024-04-12,14095.7,14171.7,14037.65,14049.1,0
2024-04-15,13854.9,13935.45,13752.65,13841.3,0
2024-04-16,13758.55,13889.2,13707.35,13765.5,0
2024-04-18,13847.3,13921.2,13648.6,13687.05,0
2024-04-19,13578.45,13668.2,13385.05,13595.45,0
2024-04-22,13686.0,13703.75,13612.3,13681.25,0
2024-04-23,13756.55,13817.2,13727.0,13780.65,0
2024-04-24,13843.8,13915.6,13825.85,13901.8,0
2024-04-25,13886.85,13974.35,13838.55,13964.35,0
2024-04-26,14003.0,14107.75,13985.65,14083.25,0
2024-04-29,14152.6,14164.45,14077.65,14153.05,0
2024-04-30,14209.9,14277.55,14144.05,14161.9,0
2024-05-02,14217.75,14260.45,14164.55,14243.6,0
2024-05-03,14268.95,14298.75,14113.9,14189.3,0
2024-05-06,14292.3,14294.55,14083.05,14157.95,0
2024-05-07,14186.95,14190.2,13775.1,13874.7,0
2024-05-08,13876.95,14059.0,13796.4,14010.4,0
2024-05-09,14034.75,14039.7,13730.9,13755.65,0
2024-05-10,13794.15,13927.7,13654.05,13909.9,0
2024-05-13,13933.1,14086.0,13683.35,14064.8,0
2024-05-14,14091.1,14189.1,14004.0,14163.15,0
2024-05-15,14213.1,14281.25,14156.0,14262.55,0
2024-05-16,14314.55,14411.5,14263.25,14396.9,0
2024-05-17,14440.3,14525.15,14404.25,14515.2,0
2024-05-18,14581.65,14600.7,14551.15,14578.9,0
2024-05-21,14577.7,14627.65,14518.35,14614.5,0
2024-05-22,14654.15,14658.55,14474.05,14618.6,0
2024-05-23,14675.95,14686.4,14533.25,14677.45,0
2024-05-24,14687.85,14762.3,14623.8,14662.65,0
2024-05-27,14717.55,14883.85,14669.7,14783.75,0
2024-05-28,14819.95,14856.95,14595.1,14664.7,0
2024-05-29,14616.25,14700.9,14556.3,14637.8,0
2024-05-30,14624.35,14634.25,14358.6,14390.85,0
2024-05-31,14437.9,14492.3,14325.65,14443.45,0
2024-06-03,14951.85,14958.0,14747.75,14919.5,0
2024-06-04,14937.75,14937.75,13284.2,13762.25,0
2024-06-05,13908.9,14514.95,13580.2,14456.35,0
2024-06-06,14607.95,14824.65,14563.7,14724.25,0
2024-06-07,14753.75,14963.3,14716.95,14952.4,0
2024-06-10,14992.4,15045.2,14817.7,14908.0,0
2024-06-11,14955.5,15093.45,14906.65,15031.9,0
2024-06-12,15103.05,15273.6,15089.25,15243.4,0
2024-06-13,15372.3,15387.15,15283.35,15378.35,0
2024-06-14,15429.1,15539.05,15383.45,15523.6,0
2024-06-18,15566.1,15599.7,15475.4,15591.55,0
2024-06-19,15629.7,15629.9,15352.05,15442.95,0
2024-06-20,15500.25,15633.95,15417.3,15616.6,0
2024-06-21,15704.65,15748.65,15597.65,15623.8,0
2024-06-24,15590.15,15734.2,15458.45,15707.65,0
2024-06-25,15757.5,15816.45,15629.95,15659.85,0
2024-06-26,15656.45,15691.65,15580.15,15595.45,0
2024-06-27,15623.5,15724.8,15493.45,15641.8,0
2024-06-28,15683.1,15763.4,15651.85,15711.15,0
2024-07-01,15745.4,15849.65,15689.7,15840.4,0
2024-07-02,15874.2,15886.8,15621.4,15711.45,0
2024-07-03,15795.5,15879.65,15749.4,15862.3,0
2024-07-04,15921.4,16001.05,15881.0,15976.05,0
2024-07-05,15987.85,16118.65,15959.7,16097.35,0
2024-07-08,16145.9,16146.5,15924.35,15988.95,0
2024-07-09,16039.4,16080.3,15948.65,16027.45,0
2024-07-10,16078.85,16079.35,15624.4,15947.75,0
2024-07-11,16026.5,16033.9,15917.0,15966.15,0
2024-07-12,16037.65,16038.8,15934.75,15954.9,0
2024-07-15,16025.15,16101.65,15904.1,16088.45,0
2024-07-16,16164.75,16177.45,16068.25,16104.6,0
2024-07-18,16091.6,16092.9,15875.55,16002.75,0
2024-07-19,16001.0,16001.0,15570.5,15596.4,0
2024-07-22,15571.9,15923.55,15477.8,15867.1,0
2024-07-23,15959.7,15977.05,15274.0,15843.55,0
2024-07-24,15849.95,16012.55,15822.35,15981.15,0
2024-07-25,15832.3,15973.25,15799.7,15938.85,0
2024-07-26,15994.75,16305.65,15983.35,16296.3,0
2024-07-29,16419.85,16500.1,16371.7,16455.9,0
2024-07-30,16465.5,16585.4,16430.75,16546.55,0
2024-07-31,16643.45,16693.85,16579.45,16661.65,0
2024-08-01,16735.65,16743.6,16402.15,16505.95,0
2024-08-02,16336.9,16419.15,16227.4,16269.15,0
2024-08-05,15844.2,15968.8,15615.3,15735.95,0
2024-08-06,15852.55,16066.4,15612.85,15654.65,0
2024-08-07,15940.1,16096.2,15839.95,16077.7,0
2024-08-08,16098.75,16179.4,16008.05,16052.6,0
2024-08-09,16220.05,16294.8,16148.0,16176.55,0
2024-08-12,16134.7,16230.7,16013.9,16196.75,0
2024-08-13,16265.4,16295.3,16031.9,16055.35,0
2024-08-14,16105.05,16115.15,15880.4,15922.95,0
2024-08-16,16059.95,16258.1,16002.0,16246.25,0
2024-08-19,16341.45,16369.1,16201.7,16260.05,0
2024-08-20,16349.7,16408.3,16293.45,16394.95,0
2024-08-21,16408.8,16456.1,16358.2,16444.35,0
2024-08-22,16518.6,16605.2,16492.85,16575.35,0
2024-08-23,16598.35,16612.05,16451.15,16463.1,0
2024-08-26,16549.65,16599.3,16508.2,16558.0,0
2024-08-27,16603.6,16629.55,16546.1,16581.0,0
2024-08-28,16622.15,16655.55,16516.5,16586.2,0
2024-08-29,16591.9,16598.0,16402.35,16514.7,0
2024-08-30,16592.75,16678.0,16560.65,16618.8,0
2024-09-02,16690.6,16690.6,16548.25,16588.75,0
2024-09-03,16619.1,16708.15,16607.65,16651.6,0
2024-09-04,16524.4,16646.0,16497.25,16627.95,0
2024-09-05,16721.4,16747.9,16658.9,16705.15,0
2024-09-06,16703.2,16711.25,16384.2,16413.95,0
2024-09-09,16392.6,16396.7,16240.2,16328.9,0
2024-09-10,16458.8,16617.25,16444.6,16562.85,0
2024-09-11,16634.8,16713.1,16506.1,16545.85,0
2024-09-12,16713.0,16779.7,16625.7,16760.15,0
2024-09-13,16818.9,16926.1,16789.2,16878.0,0
2024-09-16,16952.5,16979.65,16861.7,16889.95,0
2024-09-17,16913.0,16925.95,16804.4,16881.0,0
2024-09-18,16884.2,16887.15,16582.0,16687.75,0
2024-09-19,16780.1,16851.1,16294.3,16584.55,0
2024-09-20,16669.65,16813.0,16564.95,16767.45,0
2024-09-23,16850.75,16932.7,16801.7,16921.3,0
2024-09-24,16974.6,17018.85,16946.6,16990.35,0
2024-09-25,17000.8,17005.55,16849.8,16913.0,0
2024-09-26,16954.2,16965.35,16815.2,16947.3,0
2024-09-27,16975.45,17066.75,16956.45,16987.9,0
2024-09-30,16928.3,16992.35,16844.9,16883.35,0
2024-10-01,16920.4,16972.85,16827.4,16952.05,0
2024-10-03,16715.25,16862.55,16522.5,16563.7,0
2024-10-04,16539.0,16623.45,16267.5,16387.6,0
2024-10-07,16455.95,16509.05,15983.75,16133.15,0
2024-10-08,16065.05,16440.7,16020.05,16408.35,0
2024-10-09,16503.2,16663.55,16494.0,16549.2,0
2024-10-10,16635.4,16654.05,16438.0,16482.35,0
2024-10-11,16500.2,16530.45,16414.95,16520.9,0
2024-10-14,16553.9,16639.2,16482.95,16617.45,0
2024-10-15,16668.65,16679.05,16556.65,16658.95,0
2024-10-16,16661.95,16737.6,16595.7,16659.05,0
2024-10-17,16682.8,16685.85,16382.95,16399.2,0
2024-10-18,16342.65,16490.35,16181.25,16460.6,0
2024-10-21,16495.75,16549.35,16113.1,16135.2,0
2024-10-22,16153.5,16191.25,15709.35,15739.5,0
2024-10-23,15709.9,15934.0,15582.65,15763.0,0
2024-10-24,15759.65,15803.65,15623.55,15656.5,0
2024-10-25,15704.4,15709.8,15245.45,15419.6,0
2024-10-28,15437.25,15611.3,15374.1,15544.65,0
2024-10-29,15626.05,15694.45,15394.7,15677.45,0
2024-10-30,15651.5,15778.35,15578.25,15647.5,0
2024-10-31,15658.65,15675.9,15462.3,15539.6,0
2024-11-01,15643.2,15685.0,15632.2,15649.3,0
2024-11-04,15677.75,15678.8,15425.2,15507.2,0
2024-11-05,15481.45,15610.1,15326.7,15591.75,0
2024-11-06,15680.4,15985.55,15656.9,15958.4,0
2024-11-07,16041.85,16053.9,15834.7,15856.6,0
2024-11-08,15903.35,15907.95,15609.95,15656.9,0
2024-11-11,15626.7,15645.1,15483.45,15529.2,0
2024-11-12,15582.1,15658.6,15303.7,15341.4,0
2024-11-13,15276.75,15314.65,14913.75,14966.5,0
2024-11-14,14991.35,15150.8,14986.55,15048.1,0
2024-11-18,15137.65,15164.4,15000.55,15079.15,0
2024-11-19,15139.8,15345.2,15124.6,15185.0,0
2024-11-21,15193.65,15240.8,15028.65,15167.55,0
2024-11-22,15180.2,15380.05,15157.6,15353.7,0
2024-11-25,15610.1,15666.8,15579.45,15604.05,0
