datetime,open,high,low,close,volume,dma_20,dma_50,dma_100,dma_200,distance_dma_20_pct,distance_dma_50_pct,distance_dma_100_pct,distance_dma_200_pct,return_1d_pct,return_5d_pct,return_10d_pct,return_20d_pct,rsi_14,rsi_21,historical_volatility_20d,historical_volatility_50d,atr_14,atr_14_pct,high_20d,low_20d,high_52w,low_52w,distance_52w_high_pct,distance_52w_low_pct
2021-04-06,21.22,22.24,19.81,20.84,0,21.5335,22.6994,,,-3.220563308333528,-8.191405940245119,,,-1.790763430725728,-8.193832599118945,3.784860557768943,-5.658669081032142,45.028571428571425,42.90107637109175,84.44160532306981,96.21356877580027,2.540714285714286,12.19152728269811,26.41,16.68,,,,
2021-04-07,20.84,21.3,19.43,20.25,0,21.3385,22.646400000000003,,,-5.101108325327459,-10.581814328105143,,,-2.831094049904026,-1.937046004842613,1.3006503251626,-16.149068322981364,44.46952595936794,45.04843918191604,77.03834784464064,95.43384705222338,2.536428571428572,12.525573192239861,26.41,16.68,,,,
2021-04-08,20.25,20.59,19.17,20.31,0,21.076,22.621599999999997,,,-3.6344657430252503,-10.218552180217133,,,0.2962962962962834,-1.6464891041162222,-0.8784773060029227,-20.539906103286388,50.76142131979694,38.419782870928834,73.15236698848247,94.49977121280567,2.4114285714285715,11.873109657452346,25.65,16.68,,,,
2021-04-09,20.31,20.97,19.68,19.79,0,20.8315,22.573800000000002,,,-4.999639968317209,-12.331995499207057,,,-2.5603151157065462,-1.0005002501250582,-4.257377842283516,-19.813614262560787,47.78972520908004,31.612492033142132,72.8344316950707,94.44361721957037,2.375,12.00101061141991,24.68,16.68,,,,
2021-04-12,19.79,23.3,19.79,23.0,0,20.8565,22.5854,,,10.27737156282214,1.8356991684893784,,,16.220313289540165,8.388312912346851,2.4042742653606286,2.2222222222222143,62.695652173913054,45.33851276359601,89.4754131008195,101.2553211010766,2.3207142857142857,10.090062111801243,23.31,16.68,,,,
2021-04-13,23.0,23.0,20.3,20.46,0,20.842,22.529600000000002,,,-1.8328375395835232,-9.186137348199706,,,-11.043478260869566,-1.8234165067178454,-9.867841409691625,-1.3975903614457774,51.68458781362008,44.45048966267682,94.00075953678447,104.03661198533925,2.289285714285714,11.189079737466832,23.31,16.68,,,,
2021-04-15,20.46,21.55,18.25,20.89,0,20.801,22.459600000000002,,,0.42786404499784725,-6.988548326773411,,,2.101661779081132,3.1604938271605043,1.1622276029055856,-3.777061262091208,51.44092219020173,50.41031652989449,92.80515267989654,103.53907534467398,2.363571428571429,11.31436777678999,23.31,16.68,,,,
2021-04-16,20.89,21.09,19.48,20.4,0,20.759499999999996,22.3818,,,-1.7317372769093529,-8.854515722596037,,,-2.3456199138343847,0.4431314623338345,-1.210653753026636,-3.9095619406500304,49.04862579281183,46.05183845690174,92.84827140443848,103.65907887294648,2.3607142857142853,11.572128851540615,23.31,16.68,,,,
2021-04-19,20.4,23.11,19.81,22.49,0,20.874499999999998,22.3248,,,7.739107523533503,0.7399842327814747,,,10.245098039215694,13.643254168772101,12.506253126563283,11.391778107974226,50.10351966873706,53.46153846153846,97.76937683810677,105.80327403946943,2.386428571428571,10.611065235342691,23.31,16.68,,,,
2021-04-20,22.49,22.75,21.24,22.43,0,20.988,22.307000000000002,,,6.8705927196493235,0.5513964226475884,,,-0.2667852378834934,-2.4782608695652186,5.702167766258248,11.25992063492063,49.056603773584904,56.50406504065041,97.78414925575296,104.23122135934256,2.337857142857143,10.422902999808931,23.31,16.68,,,,
2021-04-22,22.43,23.61,22.43,23.03,0,21.1355,22.3006,,,8.963592060750873,3.2707640153179818,,,2.6749888542131117,12.561094819159347,10.50863723608446,14.691235059760977,59.253499222395035,58.06632939853851,97.93051673174953,104.38841299764918,2.087142857142857,9.062713231189132,23.61,18.23,,,,
2021-04-23,23.03,23.05,20.21,22.69,0,21.270500000000002,22.2794,,,6.6735619755059785,1.8429580688887597,,,-1.4763352149370412,8.616562948779327,12.049382716049383,13.506753376688362,57.72727272727274,57.22991689750693,98.1809590950873,104.39233175594258,2.230714285714286,9.831266133601964,23.61,18.23,,,,
2021-04-26,22.69,23.56,22.62,23.5,0,21.421,22.287000000000003,,,9.705429251668926,5.442634719791794,,,3.569854561480823,15.196078431372563,15.706548498276728,14.690092728160087,63.14606741573034,59.35002663825254,98.4974449822624,104.47965468739599,2.23,9.48936170212766,23.61,18.23,,,,
2021-04-27,23.5,23.63,22.32,23.08,0,21.5415,22.2802,,,7.142028178167719,3.589734382994756,,,-1.7872340425531985,2.623388172521124,16.624557857503785,11.659409772617302,57.41626794258373,56.92883895131086,98.94657392312396,104.54793834183587,2.0864285714285713,9.03998514483783,23.63,18.23,,,,
2021-04-28,23.08,23.11,20.97,22.58,0,21.5475,22.252599999999997,,,4.791739180879447,1.4712887482811035,,,-2.166377816291165,0.6687472135532779,-1.8260869565217441,0.5342831700801298,56.87203791469194,55.023671751709614,94.81988144178708,104.56108624817739,2.0657142857142854,9.148424648867518,23.63,18.23,,,,
2021-04-29,22.58,23.42,22.11,23.31,0,21.578,22.233400000000003,,,8.02669385485216,4.842264341036438,,,3.2329495128432306,1.2158054711246091,13.929618768328433,2.6872246696035162,61.953125,52.36768802228411,95.39484459086478,104.76682742463485,2.025714285714286,8.690322976037262,23.63,18.23,,,,
2021-04-30,23.31,23.77,22.6,23.03,0,21.697,22.215,,,6.143706503203217,3.6686923250056327,,,-1.2012012012011963,1.4984574702512132,10.244135950215426,11.525423728813578,60.44546850998464,50.917176209005014,89.07676285539982,104.75885495272567,2.007857142857143,8.718441784008437,23.77,18.25,,,,
2021-05-03,23.03,24.54,21.84,23.69,0,21.849,22.2278,,,8.426014920591337,6.578248859536269,,,2.8658271819365977,0.8085106382978768,16.127450980392165,14.7215496368039,64.8176291793313,59.15662650602411,89.36212551319879,104.5511618940088,2.1085714285714285,8.900681420732075,24.54,18.25,,,,
2021-05-04,23.69,23.69,22.18,23.01,0,22.0,22.258399999999998,,,4.590909090909098,3.3767027279588984,,,-2.8704094554664383,-0.3032928942807489,2.3121387283237205,15.10755377688846,50.047036688617126,56.82870370370372,89.17454423785807,103.55025346148548,1.9657142857142857,8.542869559818712,24.54,18.25,,,,
2021-05-05,23.01,23.19,21.14,21.96,0,22.037,22.261999999999997,,,-0.3494123519535245,-1.3565717365914836,,,-4.563233376792697,-2.7457927369353263,-2.095407935800264,3.4872761545711617,58.205689277899346,55.57441992076967,88.83631166248138,104.0996020746519,1.9192857142857143,8.73991673172001,24.54,18.25,,,,
2021-05-06,21.96,22.61,20.12,22.04,0,22.097,22.272599999999997,,,-0.2579535683577054,-1.0443324982265114,,,0.36429872495444826,-5.448305448305446,-4.298740772904919,5.758157389635321,56.54152445961319,52.4818401937046,88.4873931365739,104.0463647227436,1.8614285714285714,8.445683173450869,24.54,18.25,,,,
2021-05-07,22.04,22.04,20.31,20.82,0,22.1255,22.258200000000002,,,-5.900431628663752,-6.461438930371736,,,-5.535390199637014,-9.596178897090757,-8.241516086381672,2.8148148148148255,52.20588235294119,49.94239631336406,90.30833247676186,104.85421911754607,1.8699999999999999,8.981748318924112,24.54,18.25,,,,
2021-05-10,20.82,21.15,20.14,20.23,0,22.1215,22.2178,,,-8.55050516465882,-8.946880429205411,,,-2.833813640730065,-14.60531869987337,-13.914893617021274,-0.3938946331856097,35.91022443890276,49.94239631336406,90.98535346199358,104.80731567971893,1.7064285714285712,8.435138761386906,24.54,18.25,,,,
2021-05-11,20.23,21.12,19.72,19.83,0,22.1235,22.105,,,-10.366804529120625,-10.291789187966533,,,-1.9772614928324383,-13.820078226857902,-14.081455805892551,0.2021222839817982,34.44976076555024,48.64406779661017,90.77989662714214,99.50931948570056,1.6985714285714284,8.5656652978892,24.54,18.25,,,,
2021-05-12,19.83,20.91,18.36,20.08,0,21.9775,22.002,,,-8.633830053463774,-8.735569493682396,,,1.2607160867372569,-8.561020036429879,-11.071744906997338,-12.695652173913052,31.58551810237202,50.83189902467011,68.46745244739145,99.56079687082362,1.7964285714285713,8.946357427433124,24.54,18.25,,,,
2021-05-14,20.08,21.15,18.23,20.27,0,21.968,21.923999999999996,,,-7.729424617625639,-7.544243751140288,,,0.9462151394422413,-8.03085299455535,-13.041613041613044,-0.9286412512219067,34.605597964376585,40.52741151977793,56.33524711373009,99.18569217642722,1.8021428571428568,8.890689971104376,24.54,18.23,,,,
2021-05-17,20.27,20.43,18.36,19.61,0,21.904,21.858400000000003,,,-10.472972972972975,-10.28620576071443,,,-3.2560434139121908,-5.811719500480317,-14.850195397307864,-6.127333652465294,24.773022049286638,46.60814046288906,56.90646221809016,98.74810280280126,1.8828571428571428,9.60151526189262,24.54,18.23,,,,
